wage,Educ,Urban,Exp,Exp^2,NE,NC,W,S,Ability,Father_E,Mother_E,Married,I(E>=12),I(E>=16),E(E>=12),E(E>=16),E*A,A(E>=12),A(E>=16),E*F_E,E*M_E,E*NC,E*N,E*S,E*Urban,E*Unemp,Unemploy
2.2438961,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,0.30771072,12.0,12.0,1.0,1.0,0.0,12.0,0.0,3.69252866,0.30771072,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.82256865,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,1.93539659,12.0,12.0,1.0,1.0,0.0,12.0,0.0,23.22475904,1.93539659,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
1.92278773,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,1.74350777,8.0,8.0,1.0,1.0,0.0,12.0,0.0,20.9220932,1.74350777,0.0,96.0,96.0,12.0,0.0,0.0,12.0,55.2,4.6
2.19722458,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,3.24856074,12.0,13.0,1.0,1.0,0.0,12.0,0.0,38.98272891,3.24856074,0.0,144.0,156.0,12.0,0.0,0.0,12.0,55.2,4.6
2.80032548,18.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,3.93111477,12.0,14.0,1.0,1.0,1.0,18.0,18.0,70.76006584,3.93111477,3.93111477,216.0,252.0,18.0,0.0,0.0,18.0,82.8,4.6
2.56417983,14.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,3.39147846,12.0,16.0,1.0,1.0,0.0,14.0,0.0,47.48069837,3.39147846,0.0,168.0,224.0,14.0,0.0,0.0,14.0,61.6,4.4
2.47737838,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,2.44084864,12.0,12.0,1.0,1.0,0.0,12.0,0.0,29.29018363,2.44084864,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.18829595,13.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,4.76436785,12.0,11.0,1.0,1.0,0.0,13.0,0.0,61.93678204,4.76436785,0.0,156.0,143.0,13.0,0.0,0.0,13.0,72.8,5.6
2.94127609,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.90890066,12.0,12.0,1.0,1.0,0.0,12.0,0.0,34.90680791,2.90890066,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.44495233,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,4.03548432,12.0,12.0,1.0,1.0,0.0,12.0,0.0,48.42581184,4.03548432,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.59001713,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,1.35528046,12.0,13.0,0.0,1.0,0.0,12.0,0.0,16.26336557,1.35528046,0.0,144.0,156.0,12.0,0.0,0.0,12.0,55.2,4.6
2.30258509,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,1.16801621,12.0,12.0,0.0,1.0,0.0,12.0,0.0,14.01619452,1.16801621,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.72261035,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,0.14417056,12.0,12.0,1.0,1.0,0.0,12.0,0.0,1.73004677,0.14417056,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.52572864,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.39755568,12.0,12.0,0.0,1.0,0.0,12.0,0.0,28.7706682,2.39755568,0.0,144.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.72261035,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,2.37475918,11.0,12.0,1.0,1.0,0.0,12.0,0.0,28.49711014,2.37475918,0.0,132.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.16791019,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,1.39911015,9.0,9.0,1.0,1.0,0.0,12.0,0.0,16.78932182,1.39911015,0.0,108.0,108.0,12.0,0.0,0.0,12.0,55.2,4.6
1.2029723,11.0,1.0,16.0,256.0,0.0,1.0,0.0,0.0,0.47803832,12.0,12.0,1.0,0.0,0.0,0.0,0.0,5.25842157,0.0,0.0,132.0,132.0,11.0,0.0,0.0,11.0,45.1,4.1
2.7080502,16.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,3.26901282,14.0,15.0,1.0,1.0,1.0,16.0,16.0,52.30420511,3.26901282,3.26901282,224.0,240.0,16.0,0.0,0.0,16.0,73.6,4.6
2.30258509,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,0.67774672,12.0,12.0,0.0,1.0,0.0,12.0,0.0,8.1329607,0.67774672,0.0,144.0,144.0,12.0,0.0,0.0,0.0,79.2,6.6
1.79175947,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,4.27725524,13.0,12.0,0.0,1.0,0.0,12.0,0.0,51.32706293,4.27725524,0.0,156.0,144.0,12.0,0.0,0.0,12.0,55.2,4.6
2.14006616,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,4.42839971,12.0,9.0,0.0,1.0,0.0,12.0,0.0,53.14079646,4.42839971,0.0,144.0,108.0,12.0,0.0,0.0,12.0,55.2,4.6
1.91692261,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.24743396,12.0,10.0,0.0,1.0,0.0,12.0,0.0,26.9692075,2.24743396,0.0,144.0,120.0,12.0,0.0,0.0,12.0,55.2,4.6
2.24070969,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,-2.76762991,12.0,9.0,1.0,1.0,0.0,12.0,0.0,-33.21155886,-2.76762991,0.0,144.0,108.0,12.0,0.0,0.0,12.0,55.2,4.6
2.05923883,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-4.57241051,12.0,9.0,0.0,1.0,0.0,12.0,0.0,-54.86892616,-4.57241051,0.0,144.0,108.0,12.0,0.0,0.0,12.0,55.2,4.6
2.51203532,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,4.48218231,12.0,11.0,0.0,1.0,1.0,16.0,16.0,71.71491691,4.48218231,4.48218231,192.0,176.0,16.0,0.0,0.0,16.0,73.6,4.6
3.20963324,16.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.04286742,16.0,18.0,1.0,1.0,1.0,16.0,16.0,32.68587875,2.04286742,2.04286742,256.0,288.0,16.0,0.0,0.0,16.0,73.6,4.6
1.59938758,10.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-1.4660512,12.0,11.0,0.0,0.0,0.0,0.0,0.0,-14.66051204,0.0,0.0,120.0,110.0,10.0,0.0,0.0,10.0,47.0,4.7
2.01490302,9.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,-2.12963209,12.0,11.0,1.0,0.0,0.0,0.0,0.0,-19.16668877,0.0,0.0,108.0,99.0,9.0,0.0,0.0,9.0,42.3,4.7
2.33408376,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,0.85726778,8.0,9.0,1.0,1.0,0.0,12.0,0.0,10.28721342,0.85726778,0.0,96.0,108.0,12.0,0.0,0.0,0.0,56.4,4.7
1.70474809,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,-4.19428976,9.0,10.0,1.0,1.0,0.0,12.0,0.0,-50.33147712,-4.19428976,0.0,108.0,120.0,12.0,0.0,0.0,0.0,56.4,4.7
1.90657514,17.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,2.29460927,12.0,7.0,1.0,1.0,1.0,17.0,17.0,39.00835766,2.29460927,2.29460927,204.0,119.0,17.0,0.0,0.0,17.0,79.9,4.7
2.39789527,16.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,1.94752304,16.0,16.0,0.0,1.0,1.0,16.0,16.0,31.16036869,1.94752304,1.94752304,256.0,256.0,16.0,0.0,0.0,16.0,75.2,4.7
2.6115393,18.0,1.0,5.0,25.0,0.0,0.0,0.0,1.0,3.6249484,20.0,20.0,0.0,1.0,1.0,18.0,18.0,65.24907129,3.6249484,3.6249484,360.0,360.0,0.0,0.0,18.0,18.0,52.2,2.9
2.48490665,9.0,1.0,13.0,169.0,0.0,0.0,0.0,1.0,0.93171847,14.0,14.0,0.0,0.0,0.0,0.0,0.0,8.38546626,0.0,0.0,126.0,126.0,0.0,0.0,9.0,9.0,28.8,3.2
2.18041746,11.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,1.30908953,12.0,10.0,1.0,0.0,0.0,0.0,0.0,14.39998479,0.0,0.0,132.0,110.0,11.0,0.0,0.0,11.0,55.0,5.0
2.52972067,13.0,1.0,14.0,196.0,0.0,0.0,1.0,0.0,1.26912666,12.0,12.0,1.0,1.0,0.0,13.0,0.0,16.49864656,1.26912666,0.0,156.0,156.0,0.0,0.0,0.0,13.0,59.8,4.6
2.75047092,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,3.59604663,12.0,12.0,1.0,1.0,0.0,12.0,0.0,43.15255959,3.59604663,0.0,144.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
2.60564827,16.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,3.72348534,16.0,18.0,1.0,1.0,1.0,16.0,16.0,59.57576541,3.72348534,3.72348534,256.0,288.0,16.0,0.0,0.0,16.0,59.2,3.7
2.72850621,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,3.08536459,11.0,9.0,1.0,1.0,0.0,12.0,0.0,37.02437512,3.08536459,0.0,132.0,108.0,12.0,0.0,0.0,12.0,60.0,5.0
1.33500107,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.36705838,11.0,14.0,0.0,1.0,0.0,12.0,0.0,28.40470057,2.36705838,0.0,132.0,168.0,12.0,0.0,0.0,12.0,60.0,5.0
1.75785792,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,4.16734,11.0,12.0,1.0,1.0,0.0,12.0,0.0,50.00808006,4.16734,0.0,132.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
1.94591015,13.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,0.32860042,12.0,12.0,1.0,1.0,0.0,13.0,0.0,4.27180545,0.32860042,0.0,156.0,156.0,13.0,0.0,0.0,13.0,92.3,7.1
2.074429,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,5.5310362,12.0,19.0,0.0,1.0,0.0,12.0,0.0,66.37243438,5.5310362,0.0,144.0,228.0,12.0,0.0,0.0,12.0,60.0,5.0
1.5040774,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,2.66226944,12.0,12.0,0.0,1.0,0.0,12.0,0.0,31.94723323,2.66226944,0.0,144.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
2.08069076,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,3.00773069,12.0,12.0,0.0,1.0,0.0,12.0,0.0,36.09276831,3.00773069,0.0,144.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
2.12704052,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,1.49270426,12.0,12.0,0.0,1.0,0.0,12.0,0.0,17.91245111,1.49270426,0.0,144.0,144.0,12.0,0.0,0.0,12.0,60.0,5.0
2.57031953,17.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,5.29109773,12.0,18.0,0.0,1.0,1.0,17.0,17.0,89.94866138,5.29109773,5.29109773,204.0,306.0,17.0,0.0,0.0,17.0,56.1,3.3
2.94654203,12.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,1.62568596,12.0,12.0,0.0,1.0,0.0,12.0,0.0,19.50823148,1.62568596,0.0,144.0,144.0,12.0,0.0,0.0,0.0,78.0,6.5
2.67552701,12.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,4.22244662,12.0,10.0,1.0,1.0,0.0,12.0,0.0,50.6693594,4.22244662,0.0,144.0,120.0,12.0,0.0,0.0,12.0,60.0,5.0
2.04769284,11.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,5.00699847,12.0,8.0,0.0,0.0,0.0,0.0,0.0,55.07698312,0.0,0.0,132.0,88.0,11.0,0.0,0.0,11.0,64.9,5.9
2.64048488,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,2.41619313,11.0,12.0,1.0,1.0,0.0,12.0,0.0,28.99431752,2.41619313,0.0,132.0,144.0,12.0,0.0,0.0,12.0,70.8,5.9
3.08648664,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,2.34701692,12.0,10.0,0.0,1.0,0.0,12.0,0.0,28.16420304,2.34701692,0.0,144.0,120.0,12.0,0.0,0.0,12.0,70.8,5.9
2.07944154,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,1.6064449,12.0,10.0,1.0,1.0,0.0,12.0,0.0,19.27733881,1.6064449,0.0,144.0,120.0,12.0,0.0,0.0,12.0,70.8,5.9
2.61739583,13.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,3.38233598,15.0,17.0,0.0,1.0,0.0,13.0,0.0,43.97036774,3.38233598,0.0,195.0,221.0,13.0,0.0,0.0,13.0,76.7,5.9
2.52572864,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,0.18491165,12.0,12.0,0.0,1.0,0.0,12.0,0.0,2.2189398,0.18491165,0.0,144.0,144.0,12.0,0.0,0.0,12.0,94.8,7.9
2.48573964,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,2.99619486,16.0,18.0,1.0,1.0,1.0,16.0,16.0,47.93911783,2.99619486,2.99619486,256.0,288.0,16.0,0.0,0.0,16.0,94.4,5.9
2.16791019,16.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,4.9210755,12.0,12.0,1.0,1.0,1.0,16.0,16.0,78.73720802,4.9210755,4.9210755,192.0,192.0,16.0,0.0,0.0,16.0,94.4,5.9
2.81720351,16.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,4.03298535,12.0,18.0,0.0,1.0,1.0,16.0,16.0,64.52776566,4.03298535,4.03298535,192.0,288.0,0.0,16.0,0.0,16.0,99.2,6.2
0.89608802,16.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,4.11503699,16.0,19.0,1.0,1.0,1.0,16.0,16.0,65.84059182,4.11503699,4.11503699,256.0,304.0,0.0,0.0,0.0,16.0,65.6,4.1
2.01889504,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,0.99523542,9.0,10.0,1.0,1.0,0.0,12.0,0.0,11.94282501,0.99523542,0.0,108.0,120.0,12.0,0.0,0.0,12.0,39.6,3.3
1.9095425,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,1.71437601,11.0,12.0,1.0,1.0,0.0,12.0,0.0,20.57251214,1.71437601,0.0,132.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
2.04769284,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,-0.00853346,12.0,12.0,1.0,1.0,0.0,12.0,0.0,-0.10240148,-0.00853346,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
2.44495233,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,2.30022008,12.0,12.0,1.0,1.0,0.0,12.0,0.0,27.60264092,2.30022008,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
2.14826773,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,0.60880531,12.0,12.0,0.0,1.0,0.0,12.0,0.0,7.30566372,0.60880531,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
1.86408013,14.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,4.25452724,15.0,13.0,1.0,1.0,0.0,14.0,0.0,59.56338131,4.25452724,0.0,210.0,182.0,0.0,0.0,0.0,14.0,81.2,5.8
2.1102132,12.0,1.0,13.0,169.0,0.0,1.0,0.0,0.0,1.69397016,12.0,12.0,1.0,1.0,0.0,12.0,0.0,20.32764186,1.69397016,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
2.96269242,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,2.10827289,12.0,10.0,1.0,1.0,0.0,12.0,0.0,25.29927466,2.10827289,0.0,144.0,120.0,12.0,0.0,0.0,12.0,39.6,3.3
2.63476241,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,1.77049676,12.0,12.0,0.0,1.0,0.0,12.0,0.0,21.24596109,1.77049676,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
3.01258939,20.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,3.39346267,14.0,19.0,0.0,1.0,1.0,20.0,20.0,67.86925338,3.39346267,3.39346267,280.0,380.0,0.0,0.0,0.0,20.0,118.0,5.9
2.05027016,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,-0.01780093,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-0.21361116,-0.01780093,0.0,144.0,144.0,12.0,0.0,0.0,12.0,39.6,3.3
2.78501124,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,4.52440335,12.0,12.0,0.0,1.0,1.0,16.0,16.0,72.39045359,4.52440335,4.52440335,192.0,192.0,16.0,0.0,0.0,16.0,94.4,5.9
2.56340971,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,4.56254808,12.0,13.0,0.0,1.0,1.0,16.0,16.0,73.00076931,4.56254808,4.56254808,192.0,208.0,16.0,0.0,0.0,16.0,54.4,3.4
3.27789917,19.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,4.73686717,14.0,18.0,1.0,1.0,1.0,19.0,19.0,90.00047618,4.73686717,4.73686717,266.0,342.0,0.0,0.0,19.0,19.0,55.1,2.9
1.60943791,20.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.35320382,12.0,14.0,0.0,1.0,1.0,20.0,20.0,107.0640765,5.35320382,5.35320382,240.0,280.0,0.0,0.0,20.0,20.0,68.0,3.4
1.60943791,18.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,4.41784775,12.0,16.0,0.0,1.0,1.0,18.0,18.0,79.52125958,4.41784775,4.41784775,216.0,288.0,18.0,0.0,0.0,18.0,59.4,3.3
2.07944154,14.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,3.41848321,10.0,12.0,1.0,1.0,0.0,14.0,0.0,47.85876493,3.41848321,0.0,140.0,168.0,14.0,0.0,0.0,0.0,46.2,3.3
1.86717611,20.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,4.65942089,18.0,18.0,0.0,1.0,1.0,20.0,20.0,93.18841787,4.65942089,4.65942089,360.0,360.0,0.0,20.0,0.0,20.0,124.0,6.2
2.22570405,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,4.22792637,16.0,15.0,0.0,1.0,1.0,16.0,16.0,67.64682193,4.22792637,4.22792637,256.0,240.0,16.0,0.0,0.0,16.0,76.8,4.8
2.66861613,16.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,3.06811992,13.0,18.0,1.0,1.0,1.0,16.0,16.0,49.08991868,3.06811992,3.06811992,208.0,288.0,0.0,0.0,0.0,16.0,57.6,3.6
2.21156569,14.0,1.0,7.0,49.0,0.0,0.0,0.0,1.0,2.50533853,13.0,12.0,1.0,1.0,0.0,14.0,0.0,35.07473948,2.50533853,0.0,182.0,168.0,0.0,0.0,14.0,14.0,58.8,4.2
3.21887582,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,5.12264971,12.0,17.0,1.0,1.0,1.0,16.0,16.0,81.9623954,5.12264971,5.12264971,192.0,272.0,16.0,0.0,0.0,16.0,94.4,5.9
2.48573964,17.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,4.48793891,12.0,17.0,1.0,1.0,1.0,17.0,17.0,76.29496141,4.48793891,4.48793891,204.0,289.0,17.0,0.0,0.0,0.0,170.0,10.0
2.18492705,13.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,2.78328325,14.0,16.0,1.0,1.0,0.0,13.0,0.0,36.18268229,2.78328325,0.0,182.0,208.0,13.0,0.0,0.0,13.0,42.9,3.3
2.73306796,18.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,4.18758313,17.0,14.0,0.0,1.0,1.0,18.0,18.0,75.37649638,4.18758313,4.18758313,306.0,252.0,18.0,0.0,0.0,18.0,79.2,4.4
2.36649842,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,5.060088,12.0,16.0,0.0,1.0,1.0,16.0,16.0,80.96140801,5.060088,5.060088,192.0,256.0,16.0,0.0,0.0,16.0,52.8,3.3
1.96711236,16.0,1.0,7.0,49.0,0.0,1.0,0.0,0.0,3.81575621,12.0,12.0,0.0,1.0,1.0,16.0,16.0,61.05209939,3.81575621,3.81575621,192.0,192.0,16.0,0.0,0.0,16.0,89.6,5.6
2.51527419,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,5.53436367,12.0,12.0,0.0,1.0,1.0,16.0,16.0,88.54981873,5.53436367,5.53436367,192.0,192.0,16.0,0.0,0.0,16.0,52.8,3.3
2.16791019,18.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,2.66104333,16.0,16.0,1.0,1.0,1.0,18.0,18.0,47.89877993,2.66104333,2.66104333,288.0,288.0,18.0,0.0,0.0,18.0,30.6,1.7
2.35137526,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,-1.78736019,12.0,16.0,1.0,1.0,0.0,12.0,0.0,-21.4483223,-1.78736019,0.0,144.0,192.0,12.0,0.0,0.0,12.0,39.6,3.3
2.25234388,13.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.49390371,13.0,20.0,1.0,1.0,0.0,13.0,0.0,32.42074829,2.49390371,0.0,169.0,260.0,13.0,0.0,0.0,13.0,74.1,5.7
2.10900034,16.0,1.0,5.0,25.0,0.0,0.0,1.0,0.0,1.12791893,16.0,16.0,1.0,1.0,1.0,16.0,16.0,18.04670282,1.12791893,1.12791893,256.0,256.0,0.0,0.0,0.0,16.0,94.4,5.9
1.57484647,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,2.16189969,12.0,16.0,0.0,1.0,0.0,12.0,0.0,25.94279629,2.16189969,0.0,144.0,192.0,0.0,0.0,12.0,0.0,50.4,4.2
2.54474665,18.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.89982776,16.0,18.0,0.0,1.0,1.0,18.0,18.0,70.19689976,3.89982776,3.89982776,288.0,324.0,0.0,0.0,18.0,18.0,122.4,6.8
1.96571278,12.0,1.0,12.0,144.0,0.0,0.0,0.0,1.0,0.57368734,12.0,11.0,0.0,1.0,0.0,12.0,0.0,6.88424811,0.57368734,0.0,144.0,132.0,0.0,0.0,12.0,12.0,48.0,4.0
2.94496516,15.0,1.0,7.0,49.0,0.0,0.0,0.0,1.0,2.90544029,12.0,10.0,1.0,1.0,0.0,15.0,0.0,43.58160437,2.90544029,0.0,180.0,150.0,0.0,0.0,15.0,15.0,63.0,4.2
2.66861613,16.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,3.97681291,12.0,16.0,0.0,1.0,1.0,16.0,16.0,63.62900663,3.97681291,3.97681291,192.0,256.0,0.0,0.0,16.0,16.0,67.2,4.2
2.14006616,12.0,0.0,12.0,144.0,0.0,0.0,0.0,1.0,1.22825912,14.0,14.0,0.0,1.0,0.0,12.0,0.0,14.73910944,1.22825912,0.0,168.0,168.0,0.0,0.0,12.0,0.0,50.4,4.2
2.35137526,12.0,0.0,15.0,225.0,0.0,1.0,0.0,0.0,-1.44827605,10.0,11.0,1.0,1.0,0.0,12.0,0.0,-17.37931261,-1.44827605,0.0,120.0,132.0,12.0,0.0,0.0,0.0,90.0,7.5
2.10046891,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,1.37722801,12.0,8.0,1.0,1.0,0.0,12.0,0.0,16.52673616,1.37722801,0.0,144.0,96.0,0.0,0.0,12.0,12.0,50.4,4.2
1.25276297,12.0,1.0,13.0,169.0,0.0,0.0,0.0,1.0,0.30957991,12.0,10.0,0.0,1.0,0.0,12.0,0.0,3.71495887,0.30957991,0.0,144.0,120.0,0.0,0.0,12.0,12.0,50.4,4.2
1.49065438,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,0.14833515,12.0,11.0,1.0,1.0,0.0,12.0,0.0,1.78002182,0.14833515,0.0,144.0,132.0,12.0,0.0,0.0,12.0,56.4,4.7
2.85933965,11.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,0.39537863,10.0,12.0,1.0,0.0,0.0,0.0,0.0,4.34916494,0.0,0.0,110.0,132.0,11.0,0.0,0.0,11.0,59.4,5.4
2.54474665,12.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,2.37417293,12.0,12.0,0.0,1.0,0.0,12.0,0.0,28.49007522,2.37417293,0.0,144.0,144.0,0.0,0.0,12.0,12.0,50.4,4.2
1.80664808,14.0,1.0,6.0,36.0,0.0,0.0,0.0,1.0,1.78796486,10.0,9.0,0.0,1.0,0.0,14.0,0.0,25.03150805,1.78796486,0.0,140.0,126.0,0.0,0.0,14.0,14.0,61.6,4.4
2.52572864,16.0,1.0,4.0,16.0,0.0,0.0,0.0,1.0,2.53953059,16.0,12.0,0.0,1.0,1.0,16.0,16.0,40.63248938,2.53953059,2.53953059,256.0,192.0,0.0,0.0,16.0,16.0,67.2,4.2
2.14006616,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,-2.2272083,6.0,12.0,0.0,1.0,0.0,12.0,0.0,-26.72649964,-2.2272083,0.0,72.0,144.0,0.0,0.0,12.0,12.0,50.4,4.2
1.79840401,11.0,1.0,13.0,169.0,0.0,0.0,0.0,1.0,-3.32607754,15.0,18.0,1.0,0.0,0.0,0.0,0.0,-36.58685293,0.0,0.0,165.0,198.0,0.0,0.0,11.0,11.0,48.4,4.4
2.30058309,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,-0.1146868,16.0,16.0,1.0,1.0,0.0,12.0,0.0,-1.37624164,-0.1146868,0.0,192.0,192.0,0.0,0.0,12.0,12.0,52.8,4.4
1.94591015,9.0,1.0,13.0,169.0,0.0,0.0,0.0,1.0,-0.10180156,11.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.91621407,0.0,0.0,99.0,36.0,0.0,0.0,9.0,9.0,39.6,4.4
2.19722458,13.0,1.0,7.0,49.0,0.0,0.0,0.0,1.0,-3.47670157,9.0,12.0,0.0,1.0,0.0,13.0,0.0,-45.19712045,-3.47670157,0.0,117.0,156.0,0.0,0.0,13.0,13.0,57.2,4.4
2.30258509,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,3.69693109,12.0,12.0,1.0,1.0,0.0,12.0,0.0,44.36317304,3.69693109,0.0,144.0,144.0,0.0,0.0,12.0,12.0,103.2,8.6
2.48490665,12.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,0.10837059,12.0,12.0,0.0,1.0,0.0,12.0,0.0,1.3004471,0.10837059,0.0,144.0,144.0,0.0,0.0,12.0,12.0,52.8,4.4
2.48156775,11.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,2.44838759,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.93226344,0.0,0.0,77.0,77.0,0.0,0.0,11.0,11.0,48.4,4.4
2.39789527,13.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,2.50314954,14.0,13.0,0.0,1.0,0.0,13.0,0.0,32.54094397,2.50314954,0.0,182.0,169.0,0.0,0.0,13.0,13.0,57.2,4.4
